id	list	window	wpm	reg_count	index	accuracy	sentence_id	sentence
53m19	1	0	163	NA	51	-1	80	Ненужный коврик из твёрдой пластмассы пригодится как подст
53m19	1	14	140	5	52	-1	39	Приготовь себе диетические овощные блюда, сытные и восхити�
53m19	1	12	133	5	53	-1	25	Наши власти позволяют себе излишества, создавая иллюзию бл�
53m19	1	14	152	2	54	-1	43	Автор принадлежит к числу последних свидетелей страшных со
53m19	1	0	183	4	55	-1	72	Существует легенда, что Ноев ковчег вынесло на вершину этой
53m19	1	16	133	6	56	-1	53	От внимания наблюдателя не должна ускользать даже малейшая
53m19	1	16	145	NA	57	-1	50	Один футболист, который получил растяжение, не участвовал в
53m19	1	12	128	6	58	-1	17	Выбирая вязаную шапочку, знайте, что лучше шапка цвета хаки
53m19	1	0	218	1	59	-1	78	Этот студент получает только отличные оценки с самого перв�
53m19	1	16	140	NA	60	-1	58	Можно будет бросить дополнительные занятия, и даже школу мо
53m19	1	16	136	6	61	-1	54	У Пашки обгорели ресницы и щёки, ходит, намазанный кремом от
53m19	1	12	145	5	62	-1	10	В конверте вместе с деньгами была обнаружена записка с угро
53m19	1	14	164	5	63	-1	44	Существуют такие микробы, которые могут жить при температу�
53m19	1	14	142	2	64	-1	34	В тот момент атмосфера наших посиделок внезапно сильно изм�
53m19	1	12	228	1	65	-1	20	Выходя замуж, ты надеялась обрести спокойствие, уютный дом,
53m19	1	14	138	NA	66	1	40	Прибывшие в Австралию миссионеры расспрашивали жителей пр�
53m19	1	12	148	NA	67	0	9	Елена сидела в кресле, молодая Мурка урчала у неё на коленях.
53m19	1	14	153	3	68	-1	28	На массаже тело расслабляется и исчезает напряжение в мышц�
53m19	1	0	130	2	69	-1	76	Здесь потребуется врач, который будет лечить заболевших в э
53m19	1	16	192	2	70	-1	60	Количество денег в обороте выросло благодаря союзу с амери�
53m19	1	12	216	2	71	-1	18	Создать настоящие шедевры вам помогут зоркий глаз, терпени�
53m19	1	14	184	4	72	-1	26	Он вскрыл пачку сухарей, заварил чай, достал чашки и ложки.
